name,description,meta_desc,website,facebook_link,ticket_link,start_date,end_date,min_price,max_price,capacity,is_free,postal_code,city,canton,coord_x,coord_y
Traverses Musicales Festival,"L’édition 2013 du Festival des Traverses Musicales a rencontré un bon succès au niveau artistique et confirme que le Festival est implanté dans le paysage musical genevois, frontalier, romand, Suisse et international. Ce festival qui est prévu chaque année un week-end de février devient un évènement incontournable tant auprès des artistes nationaux ou internationaux qu’auprès des acteurs du milieu musical et du public qui répond présent chaque année.

Après une année de battement, cette édition est marquée par le renouvellement du comité organisateur. Le président Nico passe les reines à Nils Knechtli et s’entoure d’une équipe jeune et dynamique afin de mener les Traverses dans un tout nouveau cadre.
Les Traverses Musicales déménageront dans la salle du Palladium et se dérouleront les 20 et 21février 2015. La formule qui dure depuis 16 éditions sera reconduite, car elle est extrêmement bien accueillie tant par les groupes, les professionnels de la musique que par le public.","L’édition 2013 du Festival des Traverses Musicales a rencontré un bon succès au niveau artistique et confirme que le Festival est implanté dans le paysage musical genevois, frontalier, romand,...",http://www.traverses-musicales.ch,https://www.facebook.com/Lestraversesmusicales.ch,,2015-02-20,2015-02-21,25.0,25.0,,False,1204,Genève,GE,46.203273,6.134878
Un autre monde - Terre des hommes,"""Un autre monde"" Festival Terre des hommes Valais.

La Maison Terre des hommes Valais est un home d’enfants médicalisé situé à Massongex, dans le Bas-Valais, et qui a ouvert ses portes à la fin des années 1960. Terre des hommes Valais gère de manière autonome le fonctionnement de La Maison et doit en assurer intégralement son financement lequel repose sur des dons, et, depuis 2003, également sur les recettes générées par un festival organisé chaque mois de septembre. La fondation Terre des hommes Valais a pour mission d’accueillir, en étroit partenariat avec la fondation Terre des hommes à Lausanne, des enfants transférés en Suisse, dans le cadre du programme Soins spécialisés. Il s’agit, pour la plupart, d’enfants provenant d’Afrique de l’Ouest et d’Irak, et qui doivent subir des interventions chirurgicales, principalement cardiaques. Ne pouvant être opérés dans leurs pays, ils sont emmenés en Suisse pour être opérés à Genève, Lausanne ou Berne et séjournent à la Maison Terre des hommes Valais avant et après l’opération, jusqu’au moment où ils peuvent rentrer chez eux.

Tous ensemble continuons inlassablement et construisons, pas à pas, jour après jour, cet autre monde.","""Un autre monde"" Festival Terre des hommes Valais.  La Maison Terre des hommes Valais est un home d’enfants médicalisé situé à Massongex, dans le Bas-Valais, et qui a ouvert ses portes à la fin des...",http://www.tdh-valais.ch/festival/,https://fr-fr.facebook.com/tdhvs,https://www.starticket.ch/fr/tickets/un-autre-monde-festival-terre-des-hommes-valais-20160902-1800-20160904-0100-site-de-la-maison-de-tdh-valais-massongex,2016-09-02,2016-09-04,20.0,65.0,,False,1869,Massongex,VS,46.2329942,6.992236
Venoge Festival,"Le Venoge Festival est le plus grand open air musical du Gros de Vaud. Situé à Penthalaz, charmant village à 10/20 minutes de Lausanne, Morges ou Yverdon en voiture ou en train.","Le Venoge Festival est le plus grand open air musical du Gros de Vaud. Situé à Penthalaz, charmant village à 10/20 minutes de Lausanne, Morges ou Yverdon en voiture ou en train.",http://www.venogefestival.ch/,https://www.facebook.com/venogefestival,https://www.starticket.ch/fr/tickets/venoge-festival-vendredi-20160819-1830-venoge-festival-penthalaz,2016-08-17,2016-08-20,39.0,49.0,,False,1305,Penthalaz,VD,46.6024614,6.5285906
Verbier Festival,"Niché au cœur des Alpes suisses, le Verbier Festival réunit les plus grands artistes de musique classique et attire quelques 40’000 personnes chaque année. Près de cinquante concerts sont proposés durant dix-sept jours ainsi que de nombreuses activités gratuites pour grands et petits.

 De nombreuses activités égaient également la station du lever du soleil jusqu’aux heures tardives de la nuit. Les concerts jazz du Verbier Festival Fest’Off, les conférences ou les randonnées offrent l’opportunité de découvrir la musique et la nature environnante.","Niché au cœur des Alpes suisses, le Verbier Festival réunit les plus grands artistes de musique classique et attire quelques 40’000 personnes chaque année. Près de cinquante concerts sont proposés...",http://www.verbierfestival.com,https://www.facebook.com/verbierfestival/timeline,,2016-07-22,2016-08-07,,,,False,1936,Verbier,VS,46.0960759,7.2288752
Vercojazz,Le VercoJazz est un festival de Jazz qui a lieu chaque année le dernier weekend de juillet. Il se déroule dans le village de Vercorin en Valais.,Le VercoJazz est un festival de Jazz qui a lieu chaque année le dernier weekend de juillet. Il se déroule dans le village de Vercorin en Valais.,http://www.vercojazz.ch,https://www.facebook.com/vercojazz.ch/timeline,,2016-07-29,2016-07-31,30.0,50.0,,False,3967,Vercorin,VS,46.257222,7.530556
Vernier sur Rock,,,https://www.verniersurrock.ch,https://www.facebook.com/verniersurrock/,http://www.verniersurrock.ch/2016/billetterie-2/,2016-10-13,2016-10-15,20.0,35.0,,False,1219,Vernier,Genève,46.204588,6.0961138
Voix de fête Festival,"Créé en 1999, le festival a pour objectif de dynamiser un éclairage sur la vivacité de l’expression musicale francophone actuelle. Une priorité est donnée à l’émergence des nouvelles tendances et aux créations. La programmation apprécie le texte, les émotions et l’innovation musicale. Voix de Fête invite des artistes sur une palette d'esthétiques variées, rassemblant toutes les tendances. Ils sont réunis, sur une même affiche, pour mettre en évidence la richesse de leur diversité.

Au fil du temps, le festival est devenu un rendez-vous incontournable pour les mélomanes, tout en restant une belle fête populaire qui se reforme chaque année pour fêter la musique.","Créé en 1999, le festival a pour objectif de dynamiser un éclairage sur la vivacité de l’expression musicale francophone actuelle. Une priorité est donnée à l’émergence des nouvelles tendances...",http://www.voixdefete.com,https://www.facebook.com/FESTIVALVOIXDEFETE,http://www.voixdefete.com/site/fr/billetterie,2017-03-20,2017-03-26,12.0,45.0,,False,1211,Genève,GE,46.2000323,6.1638785
Vully Blues,"Avec l’immense succès du Vully Blues Festival rencontré depuis sa création en 2008, avec plus de 1800 spectateurs l'an dernier sur 2 jours, la manifestation
s' est encore enrichie avec maintenant 9 caveaux et un bateau, le Romandie I de la Dreiseenschifffahrt!","Avec l’immense succès du Vully Blues Festival rencontré depuis sa création en 2008, avec plus de 1800 spectateurs l'an dernier sur 2 jours, la manifestation s' est encore enrichie avec maintenant 9...",http://www.vullybluesclub.ch/festival.html,https://www.facebook.com/pages/Vully-Blues-Club/184206364954926?sk=wall,,2016-04-15,2016-04-16,20.0,40.0,,False,1788,Bas-Vully,FR,46.9534563,7.0965252999999
Wake'n'Jam Festival,"Nebst hochklassiger Wakeboard-Action und neuen Trendsportarten wie Wakesurfing oder Stand Up Paddling bietet das Festival Konzerte, ein Lifestyle Village, Contests, Shows zum Staunen, neue Sportarten zum Ausprobieren, eine einmalige Stimmung und garantiert viel Spass und gute Laune!","Nebst hochklassiger Wakeboard-Action und neuen Trendsportarten wie Wakesurfing oder Stand Up Paddling bietet das Festival Konzerte, ein Lifestyle Village, Contests, Shows zum Staunen, neue Sportarten zum...",http://www.wakeandjam.ch,https://www.facebook.com/wakeandjam/?fref=ts,,2016-07-07,2016-07-10,10.0,50.0,,False,3280,Murten,FR,46.930868,7.1177979
Week-end au bord de l'eau,"Le Festival “Week-end au bord de l’eau” a été créé à Sierre en 2007. Il a su conquérir depuis la Suisse et les pays voisins grâce à sa programmation pointue, son atmosphère conviviale et le cadre idyllique dans lequel il se déroule. Le Festival est organisé chaque année début juillet. Il met à l’honneur à travers des artistes suisses et internationaux la musique groove et les arts visuels. De nombreuses animations complètent le festival comme un tournoi de pétanque, de l’art de rue et des activités estivales.","Le Festival “Week-end au bord de l’eau” a été créé à Sierre en 2007. Il a su conquérir depuis la Suisse et les pays voisins grâce à sa programmation pointue, son atmosphère conviviale et le...",http://www.aubordeleau.ch,https://www.facebook.com/festivalauborddeleau/?fref=ts,,2016-07-01,2016-07-03,15.0,29.0,,False,3960,Sierre,VS,46.2887855,7.5425403
Wintersound,Wintersound Festival est un festival électro qui se déroule chaque année à la Croisée des Loisirs à Delémont.,Wintersound Festival est un festival électro qui se déroule chaque année à la Croisée des Loisirs à Delémont.,http://www.wintersound-festival.com,https://fr-fr.facebook.com/wintersound/,http://www.wintersound-festival.com/billetterie-2/,2016-01-29,2016-01-30,49.0,59.0,,False,2800,Delémont,JU,47.3605504,7.3585937
Winterthurer Musikfestwochen,"12 Tage, 4 Bühnen, mehr als 70 Acts – und der Grossteil davon mit freiem Eintritt.

12 jours, 4 étapes, plus de 70 lois – la plupart avec entrée gratuite .

Hauptkonzerte (kostenpflichtig):
Fr, 26. August 2016:  Irie Révoltés (D) | Dub Fx (AUS) | Neonschwarz (D)
Sa, 27. August 2016: Tom Odell (UK) | Daughter (UK) | Elias (SWE)
So, 28. August 2016: Frank Turner & The Sleeping Souls (UK) | Pennywise (US) | Band of Skulls (UK)","Als Helferin oder Helfer gibst du den Musikfestwochen ein Gesicht, sammelst einzigartige Festival-Erfahrungen und lernst viele tolle Menschen kennen – und du sorgst dafür, dass es die Musikfestwochen...",http://musikfestwochen.ch/,https://www.facebook.com/musikfestwochen/,https://www.starticket.ch/de/tickets/41-winterthurer-musikfestwochen-20160826-1845-20160828-2115-winterthurer-musikfestwochen-winterthur,2016-08-17,2016-08-28,0.0,69.0,,False,8400,Winterthur,Zürich,47.4983276,8.7286592
Zikamart Festival,"Un open air automnal fidèle à ses prédécesseurs

Zikamart est désormais bien implanté dans le paysage musical valaisan. Il y a trouvé un sol fertile, cultivé avec passion depuis près de 40 ans.

Zikamart s’inscrit en effet dans la continuité de ces festivals locaux qui ont éclos en Valais dans les années 90 (Festival Poireaux-Laitues, Fornex Rock Festival, etc.), comme autant d’expressions d’une jeunesse avide de «faire» de «donner à vivre», et en réponse à une réelle demande d’un public qui souhaitait pouvoir entendre ses groupes favoris sans avoir à parcourir des centaines de kilomètres.

Héritier de cette dynamique tout en étant conscient de la nécessité de se doter d’une ligne de conduite pour assurer sa pérennité, Zikamart a choisi son créneau :
- un open air mêlant talents locaux, groupes suisses et têtes d’affiche internationales,
- proposé en automne,
- en plein air, sur un site original (en bordure de la châtaigneraie de Fully).

En s’installant sur ce lieu féérique, le festival jouit non seulement d’une atmosphère particulière, hors du temps, mais contribue également à valoriser le patrimoine de la région Fully-Martigny.","Un open air automnal fidèle à ses prédécesseurs  Zikamart est désormais bien implanté dans le paysage musical valaisan. Il y a trouvé un sol fertile, cultivé avec passion depuis près de 40 ans. ...",http://www.zikamart.ch,https://fr-fr.facebook.com/zikamart/,http://www.zikamart.ch/billetterie-2/,2016-09-09,2016-09-10,25.0,40.0,,False,1926,Fully,VS,46.143066,7.117313
